,C 1 Comdty,CL1 Comdty,GC1 Comdty,HG1 Comdty,NG1 Comdty,S 1 Comdty,SI1 Comdty
2025-12-02,-7.0,-2.0,0.0,1.0,-1.0,2.0,0.0
2025-12-03,-7.0,-2.0,0.0,1.0,-1.0,2.0,0.0
2025-12-04,-7.0,-2.0,0.0,1.0,-1.0,2.0,0.0
2025-12-05,-7.0,-2.0,0.0,1.0,-1.0,2.0,0.0
2025-12-08,6.0,2.0,0.0,1.0,-1.0,-3.0,0.0
2025-12-09,6.0,2.0,0.0,1.0,-1.0,-3.0,0.0
2025-12-10,6.0,2.0,0.0,1.0,-1.0,-3.0,0.0
2025-12-11,6.0,2.0,0.0,1.0,-1.0,-3.0,0.0
2025-12-12,6.0,2.0,0.0,1.0,-1.0,-3.0,0.0
2025-12-15,0.0,-3.0,0.0,1.0,1.0,4.0,0.0
2025-12-16,0.0,-3.0,0.0,1.0,1.0,4.0,0.0
2025-12-17,0.0,-3.0,0.0,1.0,1.0,4.0,0.0
2025-12-18,0.0,-3.0,0.0,1.0,1.0,4.0,0.0
2025-12-19,0.0,-3.0,0.0,1.0,1.0,4.0,0.0
2025-12-22,-7.0,-2.0,0.0,1.0,1.0,4.0,0.0
2025-12-23,-7.0,-2.0,0.0,1.0,1.0,4.0,0.0
2025-12-24,-7.0,-2.0,0.0,1.0,1.0,4.0,0.0
2025-12-25,-7.0,-2.0,0.0,1.0,1.0,4.0,0.0
2025-12-26,-7.0,-2.0,0.0,1.0,1.0,4.0,0.0
2025-12-29,8.0,-2.0,0.0,1.0,1.0,-4.0,0.0
2025-12-30,8.0,-2.0,0.0,1.0,1.0,-4.0,0.0
2025-12-31,8.0,-2.0,0.0,1.0,1.0,-4.0,0.0
2026-01-01,8.0,-2.0,0.0,1.0,1.0,-4.0,0.0
2026-01-02,8.0,-2.0,0.0,1.0,1.0,-4.0,0.0
2026-01-05,0.0,0.0,0.0,0.0,-2.0,-4.0,0.0
2026-01-06,0.0,0.0,0.0,0.0,-2.0,-4.0,0.0
2026-01-07,0.0,0.0,0.0,0.0,-2.0,-4.0,0.0
2026-01-08,0.0,0.0,0.0,0.0,-2.0,-4.0,0.0
2026-01-09,0.0,0.0,0.0,0.0,-2.0,-4.0,0.0
2026-01-12,-10.0,0.0,0.0,-1.0,0.0,4.0,0.0
2026-01-13,-10.0,0.0,0.0,-1.0,0.0,4.0,0.0
2026-01-14,-10.0,0.0,0.0,-1.0,0.0,4.0,0.0
2026-01-15,-10.0,0.0,0.0,-1.0,0.0,4.0,0.0
2026-01-16,-10.0,0.0,0.0,-1.0,0.0,4.0,0.0
